path	image_width	image_height	image_x0	image_y0	image_xn	image_yn	data_offset	image_E0	image_N0
07-east-cape-subset61-08x05.tif	1000	1000	68000	26200	68999	27199	639	2032000.0	5841000.0
07-east-cape-subset62-08x06.tif	1000	1000	69000	26200	69999	27199	639	2047000.0	5841000.0
07-east-cape-subset63-08x07.tif	1000	1000	70000	26200	70999	27199	639	2062000.0	5841000.0
07-east-cape-subset64-08x08.tif	1000	1000	71000	26200	71999	27199	639	2077000.0	5841000.0
07-east-cape-subset65-09x01.tif	1000	1000	64000	27200	64999	28199	639	1972000.0	5826000.0
07-east-cape-subset66-09x02.tif	1000	1000	65000	27200	65999	28199	639	1987000.0	5826000.0
07-east-cape-subset67-09x03.tif	1000	1000	66000	27200	66999	28199	639	2002000.0	5826000.0
07-east-cape-subset68-09x04.tif	1000	1000	67000	27200	67999	28199	639	2017000.0	5826000.0
07-east-cape-subset69-09x05.tif	1000	1000	68000	27200	68999	28199	639	2032000.0	5826000.0
07-east-cape-subset70-09x06.tif	1000	1000	69000	27200	69999	28199	639	2047000.0	5826000.0
07-east-cape-subset71-09x07.tif	1000	1000	70000	27200	70999	28199	639	2062000.0	5826000.0
07-east-cape-subset72-09x08.tif	1000	1000	71000	27200	71999	28199	639	2077000.0	5826000.0
07-east-cape-subset73-10x01.tif	1000	1000	64000	28200	64999	29199	639	1972000.0	5811000.0
07-east-cape-subset74-10x02.tif	1000	1000	65000	28200	65999	29199	639	1987000.0	5811000.0
07-east-cape-subset75-10x03.tif	1000	1000	66000	28200	66999	29199	639	2002000.0	5811000.0
07-east-cape-subset76-10x04.tif	1000	1000	67000	28200	67999	29199	639	2017000.0	5811000.0
07-east-cape-subset77-10x05.tif	1000	1000	68000	28200	68999	29199	639	2032000.0	5811000.0
07-east-cape-subset78-10x06.tif	1000	1000	69000	28200	69999	29199	639	2047000.0	5811000.0
07-east-cape-subset79-10x07.tif	1000	1000	70000	28200	70999	29199	639	2062000.0	5811000.0
07-east-cape-subset80-10x08.tif	1000	1000	71000	28200	71999	29199	639	2077000.0	5811000.0
07-east-cape-subset81-11x01.tif	1000	1000	64000	29200	64999	30199	639	1972000.0	5796000.0
07-east-cape-subset82-11x02.tif	1000	1000	65000	29200	65999	30199	639	1987000.0	5796000.0
07-east-cape-subset83-11x03.tif	1000	1000	66000	29200	66999	30199	639	2002000.0	5796000.0
07-east-cape-subset84-11x04.tif	1000	1000	67000	29200	67999	30199	639	2017000.0	5796000.0
07-east-cape-subset85-11x05.tif	1000	1000	68000	29200	68999	30199	639	2032000.0	5796000.0
07-east-cape-subset86-11x06.tif	1000	1000	69000	29200	69999	30199	639	2047000.0	5796000.0
07-east-cape-subset87-11x07.tif	1000	1000	70000	29200	70999	30199	639	2062000.0	5796000.0
07-east-cape-subset88-11x08.tif	1000	1000	71000	29200	71999	30199	639	2077000.0	5796000.0
07-east-cape-subset89-12x01.tif	1000	1000	64000	30200	64999	31199	639	1972000.0	5781000.0
07-east-cape-subset90-12x02.tif	1000	1000	65000	30200	65999	31199	639	1987000.0	5781000.0
07-east-cape-subset91-12x03.tif	1000	1000	66000	30200	66999	31199	639	2002000.0	5781000.0
07-east-cape-subset92-12x04.tif	1000	1000	67000	30200	67999	31199	639	2017000.0	5781000.0
07-east-cape-subset93-12x05.tif	1000	1000	68000	30200	68999	31199	639	2032000.0	5781000.0
07-east-cape-subset94-12x06.tif	1000	1000	69000	30200	69999	31199	639	2047000.0	5781000.0
07-east-cape-subset95-12x07.tif	1000	1000	70000	30200	70999	31199	639	2062000.0	5781000.0
07-east-cape-subset96-12x08.tif	1000	1000	71000	30200	71999	31199	639	2077000.0	5781000.0
08-new-plymouth-subset01-01x01.tif	1000	1000	40000	31200	40999	32199	639	1612000.0	5766000.0
08-new-plymouth-subset02-01x02.tif	1000	1000	41000	31200	41999	32199	639	1627000.0	5766000.0
08-new-plymouth-subset03-01x03.tif	1000	1000	42000	31200	42999	32199	639	1642000.0	5766000.0
08-new-plymouth-subset04-01x04.tif	1000	1000	43000	31200	43999	32199	639	1657000.0	5766000.0
08-new-plymouth-subset05-01x05.tif	1000	1000	44000	31200	44999	32199	639	1672000.0	5766000.0
08-new-plymouth-subset06-01x06.tif	1000	1000	45000	31200	45999	32199	639	1687000.0	5766000.0
08-new-plymouth-subset07-01x07.tif	1000	1000	46000	31200	46999	32199	639	1702000.0	5766000.0
08-new-plymouth-subset08-01x08.tif	1000	1000	47000	31200	47999	32199	639	1717000.0	5766000.0
08-new-plymouth-subset09-02x01.tif	1000	1000	40000	32200	40999	33199	639	1612000.0	5751000.0
08-new-plymouth-subset10-02x02.tif	1000	1000	41000	32200	41999	33199	639	1627000.0	5751000.0
08-new-plymouth-subset11-02x03.tif	1000	1000	42000	32200	42999	33199	639	1642000.0	5751000.0
08-new-plymouth-subset12-02x04.tif	1000	1000	43000	32200	43999	33199	639	1657000.0	5751000.0
08-new-plymouth-subset13-02x05.tif	1000	1000	44000	32200	44999	33199	639	1672000.0	5751000.0
08-new-plymouth-subset14-02x06.tif	1000	1000	45000	32200	45999	33199	639	1687000.0	5751000.0
08-new-plymouth-subset15-02x07.tif	1000	1000	46000	32200	46999	33199	639	1702000.0	5751000.0
08-new-plymouth-subset16-02x08.tif	1000	1000	47000	32200	47999	33199	639	1717000.0	5751000.0
08-new-plymouth-subset17-03x01.tif	1000	1000	40000	33200	40999	34199	639	1612000.0	5736000.0
08-new-plymouth-subset18-03x02.tif	1000	1000	41000	33200	41999	34199	639	1627000.0	5736000.0
08-new-plymouth-subset19-03x03.tif	1000	1000	42000	33200	42999	34199	639	1642000.0	5736000.0
08-new-plymouth-subset20-03x04.tif	1000	1000	43000	33200	43999	34199	639	1657000.0	5736000.0
08-new-plymouth-subset21-03x05.tif	1000	1000	44000	33200	44999	34199	639	1672000.0	5736000.0
08-new-plymouth-subset22-03x06.tif	1000	1000	45000	33200	45999	34199	639	1687000.0	5736000.0
08-new-plymouth-subset23-03x07.tif	1000	1000	46000	33200	46999	34199	639	1702000.0	5736000.0
08-new-plymouth-subset24-03x08.tif	1000	1000	47000	33200	47999	34199	639	1717000.0	5736000.0
08-new-plymouth-subset25-04x01.tif	1000	1000	40000	34200	40999	35199	639	1612000.0	5721000.0
08-new-plymouth-subset26-04x02.tif	1000	1000	41000	34200	41999	35199	639	1627000.0	5721000.0
08-new-plymouth-subset27-04x03.tif	1000	1000	42000	34200	42999	35199	639	1642000.0	5721000.0
08-new-plymouth-subset28-04x04.tif	1000	1000	43000	34200	43999	35199	639	1657000.0	5721000.0
08-new-plymouth-subset29-04x05.tif	1000	1000	44000	34200	44999	35199	639	1672000.0	5721000.0
08-new-plymouth-subset30-04x06.tif	1000	1000	45000	34200	45999	35199	639	1687000.0	5721000.0
08-new-plymouth-subset31-04x07.tif	1000	1000	46000	34200	46999	35199	639	1702000.0	5721000.0
08-new-plymouth-subset32-04x08.tif	1000	1000	47000	34200	47999	35199	639	1717000.0	5721000.0
08-new-plymouth-subset33-05x01.tif	1000	1000	40000	35200	40999	36199	639	1612000.0	5706000.0
08-new-plymouth-subset34-05x02.tif	1000	1000	41000	35200	41999	36199	639	1627000.0	5706000.0
08-new-plymouth-subset35-05x03.tif	1000	1000	42000	35200	42999	36199	639	1642000.0	5706000.0
08-new-plymouth-subset36-05x04.tif	1000	1000	43000	35200	43999	36199	639	1657000.0	5706000.0
08-new-plymouth-subset37-05x05.tif	1000	1000	44000	35200	44999	36199	639	1672000.0	5706000.0
08-new-plymouth-subset38-05x06.tif	1000	1000	45000	35200	45999	36199	639	1687000.0	5706000.0
08-new-plymouth-subset39-05x07.tif	1000	1000	46000	35200	46999	36199	639	1702000.0	5706000.0
08-new-plymouth-subset40-05x08.tif	1000	1000	47000	35200	47999	36199	639	1717000.0	5706000.0
08-new-plymouth-subset41-06x01.tif	1000	1000	40000	36200	40999	37199	639	1612000.0	5691000.0
08-new-plymouth-subset42-06x02.tif	1000	1000	41000	36200	41999	37199	639	1627000.0	5691000.0
08-new-plymouth-subset43-06x03.tif	1000	1000	42000	36200	42999	37199	639	1642000.0	5691000.0
08-new-plymouth-subset44-06x04.tif	1000	1000	43000	36200	43999	37199	639	1657000.0	5691000.0
08-new-plymouth-subset45-06x05.tif	1000	1000	44000	36200	44999	37199	639	1672000.0	5691000.0
08-new-plymouth-subset46-06x06.tif	1000	1000	45000	36200	45999	37199	639	1687000.0	5691000.0
08-new-plymouth-subset47-06x07.tif	1000	1000	46000	36200	46999	37199	639	1702000.0	5691000.0
08-new-plymouth-subset48-06x08.tif	1000	1000	47000	36200	47999	37199	639	1717000.0	5691000.0
08-new-plymouth-subset49-07x01.tif	1000	1000	40000	37200	40999	38199	639	1612000.0	5676000.0
08-new-plymouth-subset50-07x02.tif	1000	1000	41000	37200	41999	38199	639	1627000.0	5676000.0
08-new-plymouth-subset51-07x03.tif	1000	1000	42000	37200	42999	38199	639	1642000.0	5676000.0
08-new-plymouth-subset52-07x04.tif	1000	1000	43000	37200	43999	38199	639	1657000.0	5676000.0
08-new-plymouth-subset53-07x05.tif	1000	1000	44000	37200	44999	38199	639	1672000.0	5676000.0
08-new-plymouth-subset54-07x06.tif	1000	1000	45000	37200	45999	38199	639	1687000.0	5676000.0
08-new-plymouth-subset55-07x07.tif	1000	1000	46000	37200	46999	38199	639	1702000.0	5676000.0
08-new-plymouth-subset56-07x08.tif	1000	1000	47000	37200	47999	38199	639	1717000.0	5676000.0
08-new-plymouth-subset57-08x01.tif	1000	1000	40000	38200	40999	39199	639	1612000.0	5661000.0
08-new-plymouth-subset58-08x02.tif	1000	1000	41000	38200	41999	39199	639	1627000.0	5661000.0
08-new-plymouth-subset59-08x03.tif	1000	1000	42000	38200	42999	39199	639	1642000.0	5661000.0
08-new-plymouth-subset60-08x04.tif	1000	1000	43000	38200	43999	39199	639	1657000.0	5661000.0
08-new-plymouth-subset61-08x05.tif	1000	1000	44000	38200	44999	39199	639	1672000.0	5661000.0
08-new-plymouth-subset62-08x06.tif	1000	1000	45000	38200	45999	39199	639	1687000.0	5661000.0
08-new-plymouth-subset63-08x07.tif	1000	1000	46000	38200	46999	39199	639	1702000.0	5661000.0
08-new-plymouth-subset64-08x08.tif	1000	1000	47000	38200	47999	39199	639	1717000.0	5661000.0
08-new-plymouth-subset65-09x01.tif	1000	1000	40000	39200	40999	40199	639	1612000.0	5646000.0
08-new-plymouth-subset66-09x02.tif	1000	1000	41000	39200	41999	40199	639	1627000.0	5646000.0
08-new-plymouth-subset67-09x03.tif	1000	1000	42000	39200	42999	40199	639	1642000.0	5646000.0
08-new-plymouth-subset68-09x04.tif	1000	1000	43000	39200	43999	40199	639	1657000.0	5646000.0
08-new-plymouth-subset69-09x05.tif	1000	1000	44000	39200	44999	40199	639	1672000.0	5646000.0
08-new-plymouth-subset70-09x06.tif	1000	1000	45000	39200	45999	40199	639	1687000.0	5646000.0
08-new-plymouth-subset71-09x07.tif	1000	1000	46000	39200	46999	40199	639	1702000.0	5646000.0
08-new-plymouth-subset72-09x08.tif	1000	1000	47000	39200	47999	40199	639	1717000.0	5646000.0
08-new-plymouth-subset73-10x01.tif	1000	1000	40000	40200	40999	41199	639	1612000.0	5631000.0
08-new-plymouth-subset74-10x02.tif	1000	1000	41000	40200	41999	41199	639	1627000.0	5631000.0
08-new-plymouth-subset75-10x03.tif	1000	1000	42000	40200	42999	41199	639	1642000.0	5631000.0
08-new-plymouth-subset76-10x04.tif	1000	1000	43000	40200	43999	41199	639	1657000.0	5631000.0
08-new-plymouth-subset77-10x05.tif	1000	1000	44000	40200	44999	41199	639	1672000.0	5631000.0
08-new-plymouth-subset78-10x06.tif	1000	1000	45000	40200	45999	41199	639	1687000.0	5631000.0
08-new-plymouth-subset79-10x07.tif	1000	1000	46000	40200	46999	41199	639	1702000.0	5631000.0
08-new-plymouth-subset80-10x08.tif	1000	1000	47000	40200	47999	41199	639	1717000.0	5631000.0
08-new-plymouth-subset81-11x01.tif	1000	1000	40000	41200	40999	42199	639	1612000.0	5616000.0
08-new-plymouth-subset82-11x02.tif	1000	1000	41000	41200	41999	42199	639	1627000.0	5616000.0
08-new-plymouth-subset83-11x03.tif	1000	1000	42000	41200	42999	42199	639	1642000.0	5616000.0
08-new-plymouth-subset84-11x04.tif	1000	1000	43000	41200	43999	42199	639	1657000.0	5616000.0
08-new-plymouth-subset85-11x05.tif	1000	1000	44000	41200	44999	42199	639	1672000.0	5616000.0
08-new-plymouth-subset86-11x06.tif	1000	1000	45000	41200	45999	42199	639	1687000.0	5616000.0
08-new-plymouth-subset87-11x07.tif	1000	1000	46000	41200	46999	42199	639	1702000.0	5616000.0
08-new-plymouth-subset88-11x08.tif	1000	1000	47000	41200	47999	42199	639	1717000.0	5616000.0
08-new-plymouth-subset89-12x01.tif	1000	1000	40000	42200	40999	43199	639	1612000.0	5601000.0
08-new-plymouth-subset90-12x02.tif	1000	1000	41000	42200	41999	43199	639	1627000.0	5601000.0
08-new-plymouth-subset91-12x03.tif	1000	1000	42000	42200	42999	43199	639	1642000.0	5601000.0
08-new-plymouth-subset92-12x04.tif	1000	1000	43000	42200	43999	43199	639	1657000.0	5601000.0
08-new-plymouth-subset93-12x05.tif	1000	1000	44000	42200	44999	43199	639	1672000.0	5601000.0
08-new-plymouth-subset94-12x06.tif	1000	1000	45000	42200	45999	43199	639	1687000.0	5601000.0
08-new-plymouth-subset95-12x07.tif	1000	1000	46000	42200	46999	43199	639	1702000.0	5601000.0
08-new-plymouth-subset96-12x08.tif	1000	1000	47000	42200	47999	43199	639	1717000.0	5601000.0
09-taumarunui-15m-subset01-01x01.tif	1000	1000	48000	31200	48999	32199	639	1732000.0	5766000.0
09-taumarunui-15m-subset02-01x02.tif	1000	1000	49000	31200	49999	32199	639	1747000.0	5766000.0
09-taumarunui-15m-subset03-01x03.tif	1000	1000	50000	31200	50999	32199	639	1762000.0	5766000.0
09-taumarunui-15m-subset04-01x04.tif	1000	1000	51000	31200	51999	32199	639	1777000.0	5766000.0
09-taumarunui-15m-subset05-01x05.tif	1000	1000	52000	31200	52999	32199	639	1792000.0	5766000.0
09-taumarunui-15m-subset06-01x06.tif	1000	1000	53000	31200	53999	32199	639	1807000.0	5766000.0
09-taumarunui-15m-subset07-01x07.tif	1000	1000	54000	31200	54999	32199	639	1822000.0	5766000.0
09-taumarunui-15m-subset08-01x08.tif	1000	1000	55000	31200	55999	32199	639	1837000.0	5766000.0
09-taumarunui-15m-subset09-02x01.tif	1000	1000	48000	32200	48999	33199	639	1732000.0	5751000.0
09-taumarunui-15m-subset10-02x02.tif	1000	1000	49000	32200	49999	33199	639	1747000.0	5751000.0
09-taumarunui-15m-subset11-02x03.tif	1000	1000	50000	32200	50999	33199	639	1762000.0	5751000.0
09-taumarunui-15m-subset12-02x04.tif	1000	1000	51000	32200	51999	33199	639	1777000.0	5751000.0
09-taumarunui-15m-subset13-02x05.tif	1000	1000	52000	32200	52999	33199	639	1792000.0	5751000.0
09-taumarunui-15m-subset14-02x06.tif	1000	1000	53000	32200	53999	33199	639	1807000.0	5751000.0
09-taumarunui-15m-subset15-02x07.tif	1000	1000	54000	32200	54999	33199	639	1822000.0	5751000.0
09-taumarunui-15m-subset16-02x08.tif	1000	1000	55000	32200	55999	33199	639	1837000.0	5751000.0
09-taumarunui-15m-subset17-03x01.tif	1000	1000	48000	33200	48999	34199	639	1732000.0	5736000.0
09-taumarunui-15m-subset18-03x02.tif	1000	1000	49000	33200	49999	34199	639	1747000.0	5736000.0
09-taumarunui-15m-subset19-03x03.tif	1000	1000	50000	33200	50999	34199	639	1762000.0	5736000.0
09-taumarunui-15m-subset20-03x04.tif	1000	1000	51000	33200	51999	34199	639	1777000.0	5736000.0
09-taumarunui-15m-subset21-03x05.tif	1000	1000	52000	33200	52999	34199	639	1792000.0	5736000.0
09-taumarunui-15m-subset22-03x06.tif	1000	1000	53000	33200	53999	34199	639	1807000.0	5736000.0
09-taumarunui-15m-subset23-03x07.tif	1000	1000	54000	33200	54999	34199	639	1822000.0	5736000.0
09-taumarunui-15m-subset24-03x08.tif	1000	1000	55000	33200	55999	34199	639	1837000.0	5736000.0
09-taumarunui-15m-subset25-04x01.tif	1000	1000	48000	34200	48999	35199	639	1732000.0	5721000.0
09-taumarunui-15m-subset26-04x02.tif	1000	1000	49000	34200	49999	35199	639	1747000.0	5721000.0
09-taumarunui-15m-subset27-04x03.tif	1000	1000	50000	34200	50999	35199	639	1762000.0	5721000.0
09-taumarunui-15m-subset28-04x04.tif	1000	1000	51000	34200	51999	35199	639	1777000.0	5721000.0
09-taumarunui-15m-subset29-04x05.tif	1000	1000	52000	34200	52999	35199	639	1792000.0	5721000.0
09-taumarunui-15m-subset30-04x06.tif	1000	1000	53000	34200	53999	35199	639	1807000.0	5721000.0
09-taumarunui-15m-subset31-04x07.tif	1000	1000	54000	34200	54999	35199	639	1822000.0	5721000.0
09-taumarunui-15m-subset32-04x08.tif	1000	1000	55000	34200	55999	35199	639	1837000.0	5721000.0
09-taumarunui-15m-subset33-05x01.tif	1000	1000	48000	35200	48999	36199	639	1732000.0	5706000.0
09-taumarunui-15m-subset34-05x02.tif	1000	1000	49000	35200	49999	36199	639	1747000.0	5706000.0
09-taumarunui-15m-subset35-05x03.tif	1000	1000	50000	35200	50999	36199	639	1762000.0	5706000.0
09-taumarunui-15m-subset36-05x04.tif	1000	1000	51000	35200	51999	36199	639	1777000.0	5706000.0
09-taumarunui-15m-subset37-05x05.tif	1000	1000	52000	35200	52999	36199	639	1792000.0	5706000.0
09-taumarunui-15m-subset38-05x06.tif	1000	1000	53000	35200	53999	36199	639	1807000.0	5706000.0
09-taumarunui-15m-subset39-05x07.tif	1000	1000	54000	35200	54999	36199	639	1822000.0	5706000.0
09-taumarunui-15m-subset40-05x08.tif	1000	1000	55000	35200	55999	36199	639	1837000.0	5706000.0
09-taumarunui-15m-subset41-06x01.tif	1000	1000	48000	36200	48999	37199	639	1732000.0	5691000.0
09-taumarunui-15m-subset42-06x02.tif	1000	1000	49000	36200	49999	37199	639	1747000.0	5691000.0
09-taumarunui-15m-subset43-06x03.tif	1000	1000	50000	36200	50999	37199	639	1762000.0	5691000.0
09-taumarunui-15m-subset44-06x04.tif	1000	1000	51000	36200	51999	37199	639	1777000.0	5691000.0
09-taumarunui-15m-subset45-06x05.tif	1000	1000	52000	36200	52999	37199	639	1792000.0	5691000.0
09-taumarunui-15m-subset46-06x06.tif	1000	1000	53000	36200	53999	37199	639	1807000.0	5691000.0
09-taumarunui-15m-subset47-06x07.tif	1000	1000	54000	36200	54999	37199	639	1822000.0	5691000.0
09-taumarunui-15m-subset48-06x08.tif	1000	1000	55000	36200	55999	37199	639	1837000.0	5691000.0
09-taumarunui-15m-subset49-07x01.tif	1000	1000	48000	37200	48999	38199	639	1732000.0	5676000.0
09-taumarunui-15m-subset50-07x02.tif	1000	1000	49000	37200	49999	38199	639	1747000.0	5676000.0
09-taumarunui-15m-subset51-07x03.tif	1000	1000	50000	37200	50999	38199	639	1762000.0	5676000.0
09-taumarunui-15m-subset52-07x04.tif	1000	1000	51000	37200	51999	38199	639	1777000.0	5676000.0
09-taumarunui-15m-subset53-07x05.tif	1000	1000	52000	37200	52999	38199	639	1792000.0	5676000.0
09-taumarunui-15m-subset54-07x06.tif	1000	1000	53000	37200	53999	38199	639	1807000.0	5676000.0
09-taumarunui-15m-subset55-07x07.tif	1000	1000	54000	37200	54999	38199	639	1822000.0	5676000.0
09-taumarunui-15m-subset56-07x08.tif	1000	1000	55000	37200	55999	38199	639	1837000.0	5676000.0
09-taumarunui-15m-subset57-08x01.tif	1000	1000	48000	38200	48999	39199	639	1732000.0	5661000.0
09-taumarunui-15m-subset58-08x02.tif	1000	1000	49000	38200	49999	39199	639	1747000.0	5661000.0
09-taumarunui-15m-subset59-08x03.tif	1000	1000	50000	38200	50999	39199	639	1762000.0	5661000.0
09-taumarunui-15m-subset60-08x04.tif	1000	1000	51000	38200	51999	39199	639	1777000.0	5661000.0
09-taumarunui-15m-subset61-08x05.tif	1000	1000	52000	38200	52999	39199	639	1792000.0	5661000.0
09-taumarunui-15m-subset62-08x06.tif	1000	1000	53000	38200	53999	39199	639	1807000.0	5661000.0
09-taumarunui-15m-subset63-08x07.tif	1000	1000	54000	38200	54999	39199	639	1822000.0	5661000.0
09-taumarunui-15m-subset64-08x08.tif	1000	1000	55000	38200	55999	39199	639	1837000.0	5661000.0
09-taumarunui-15m-subset65-09x01.tif	1000	1000	48000	39200	48999	40199	639	1732000.0	5646000.0
09-taumarunui-15m-subset66-09x02.tif	1000	1000	49000	39200	49999	40199	639	1747000.0	5646000.0
09-taumarunui-15m-subset67-09x03.tif	1000	1000	50000	39200	50999	40199	639	1762000.0	5646000.0
09-taumarunui-15m-subset68-09x04.tif	1000	1000	51000	39200	51999	40199	639	1777000.0	5646000.0
09-taumarunui-15m-subset69-09x05.tif	1000	1000	52000	39200	52999	40199	639	1792000.0	5646000.0
09-taumarunui-15m-subset70-09x06.tif	1000	1000	53000	39200	53999	40199	639	1807000.0	5646000.0
09-taumarunui-15m-subset71-09x07.tif	1000	1000	54000	39200	54999	40199	639	1822000.0	5646000.0
09-taumarunui-15m-subset72-09x08.tif	1000	1000	55000	39200	55999	40199	639	1837000.0	5646000.0
09-taumarunui-15m-subset73-10x01.tif	1000	1000	48000	40200	48999	41199	639	1732000.0	5631000.0
09-taumarunui-15m-subset74-10x02.tif	1000	1000	49000	40200	49999	41199	639	1747000.0	5631000.0
09-taumarunui-15m-subset75-10x03.tif	1000	1000	50000	40200	50999	41199	639	1762000.0	5631000.0
09-taumarunui-15m-subset76-10x04.tif	1000	1000	51000	40200	51999	41199	639	1777000.0	5631000.0
09-taumarunui-15m-subset77-10x05.tif	1000	1000	52000	40200	52999	41199	639	1792000.0	5631000.0
09-taumarunui-15m-subset78-10x06.tif	1000	1000	53000	40200	53999	41199	639	1807000.0	5631000.0
09-taumarunui-15m-subset79-10x07.tif	1000	1000	54000	40200	54999	41199	639	1822000.0	5631000.0
09-taumarunui-15m-subset80-10x08.tif	1000	1000	55000	40200	55999	41199	639	1837000.0	5631000.0
09-taumarunui-15m-subset81-11x01.tif	1000	1000	48000	41200	48999	42199	639	1732000.0	5616000.0
09-taumarunui-15m-subset82-11x02.tif	1000	1000	49000	41200	49999	42199	639	1747000.0	5616000.0
09-taumarunui-15m-subset83-11x03.tif	1000	1000	50000	41200	50999	42199	639	1762000.0	5616000.0
09-taumarunui-15m-subset84-11x04.tif	1000	1000	51000	41200	51999	42199	639	1777000.0	5616000.0
09-taumarunui-15m-subset85-11x05.tif	1000	1000	52000	41200	52999	42199	639	1792000.0	5616000.0
09-taumarunui-15m-subset86-11x06.tif	1000	1000	53000	41200	53999	42199	639	1807000.0	5616000.0
09-taumarunui-15m-subset87-11x07.tif	1000	1000	54000	41200	54999	42199	639	1822000.0	5616000.0
09-taumarunui-15m-subset88-11x08.tif	1000	1000	55000	41200	55999	42199	639	1837000.0	5616000.0
09-taumarunui-15m-subset89-12x01.tif	1000	1000	48000	42200	48999	43199	639	1732000.0	5601000.0
09-taumarunui-15m-subset90-12x02.tif	1000	1000	49000	42200	49999	43199	639	1747000.0	5601000.0
09-taumarunui-15m-subset91-12x03.tif	1000	1000	50000	42200	50999	43199	639	1762000.0	5601000.0
09-taumarunui-15m-subset92-12x04.tif	1000	1000	51000	42200	51999	43199	639	1777000.0	5601000.0
09-taumarunui-15m-subset93-12x05.tif	1000	1000	52000	42200	52999	43199	639	1792000.0	5601000.0
09-taumarunui-15m-subset94-12x06.tif	1000	1000	53000	42200	53999	43199	639	1807000.0	5601000.0
09-taumarunui-15m-subset95-12x07.tif	1000	1000	54000	42200	54999	43199	639	1822000.0	5601000.0
09-taumarunui-15m-subset96-12x08.tif	1000	1000	55000	42200	55999	43199	639	1837000.0	5601000.0
10-napier-15m-subset01-01x01.tif	1000	1000	56000	31200	56999	32199	639	1852000.0	5766000.0
10-napier-15m-subset02-01x02.tif	1000	1000	57000	31200	57999	32199	639	1867000.0	5766000.0
10-napier-15m-subset03-01x03.tif	1000	1000	58000	31200	58999	32199	639	1882000.0	5766000.0
10-napier-15m-subset04-01x04.tif	1000	1000	59000	31200	59999	32199	639	1897000.0	5766000.0
10-napier-15m-subset05-01x05.tif	1000	1000	60000	31200	60999	32199	639	1912000.0	5766000.0
10-napier-15m-subset06-01x06.tif	1000	1000	61000	31200	61999	32199	639	1927000.0	5766000.0
10-napier-15m-subset07-01x07.tif	1000	1000	62000	31200	62999	32199	639	1942000.0	5766000.0
10-napier-15m-subset08-01x08.tif	1000	1000	63000	31200	63999	32199	639	1957000.0	5766000.0
10-napier-15m-subset09-02x01.tif	1000	1000	56000	32200	56999	33199	639	1852000.0	5751000.0
10-napier-15m-subset10-02x02.tif	1000	1000	57000	32200	57999	33199	639	1867000.0	5751000.0
10-napier-15m-subset11-02x03.tif	1000	1000	58000	32200	58999	33199	639	1882000.0	5751000.0
10-napier-15m-subset12-02x04.tif	1000	1000	59000	32200	59999	33199	639	1897000.0	5751000.0
10-napier-15m-subset13-02x05.tif	1000	1000	60000	32200	60999	33199	639	1912000.0	5751000.0
10-napier-15m-subset14-02x06.tif	1000	1000	61000	32200	61999	33199	639	1927000.0	5751000.0
10-napier-15m-subset15-02x07.tif	1000	1000	62000	32200	62999	33199	639	1942000.0	5751000.0
10-napier-15m-subset16-02x08.tif	1000	1000	63000	32200	63999	33199	639	1957000.0	5751000.0
10-napier-15m-subset17-03x01.tif	1000	1000	56000	33200	56999	34199	639	1852000.0	5736000.0
10-napier-15m-subset18-03x02.tif	1000	1000	57000	33200	57999	34199	639	1867000.0	5736000.0
10-napier-15m-subset19-03x03.tif	1000	1000	58000	33200	58999	34199	639	1882000.0	5736000.0
10-napier-15m-subset20-03x04.tif	1000	1000	59000	33200	59999	34199	639	1897000.0	5736000.0
10-napier-15m-subset21-03x05.tif	1000	1000	60000	33200	60999	34199	639	1912000.0	5736000.0
10-napier-15m-subset22-03x06.tif	1000	1000	61000	33200	61999	34199	639	1927000.0	5736000.0
10-napier-15m-subset23-03x07.tif	1000	1000	62000	33200	62999	34199	639	1942000.0	5736000.0
10-napier-15m-subset24-03x08.tif	1000	1000	63000	33200	63999	34199	639	1957000.0	5736000.0
10-napier-15m-subset25-04x01.tif	1000	1000	56000	34200	56999	35199	639	1852000.0	5721000.0
10-napier-15m-subset26-04x02.tif	1000	1000	57000	34200	57999	35199	639	1867000.0	5721000.0
10-napier-15m-subset27-04x03.tif	1000	1000	58000	34200	58999	35199	639	1882000.0	5721000.0
10-napier-15m-subset28-04x04.tif	1000	1000	59000	34200	59999	35199	639	1897000.0	5721000.0
10-napier-15m-subset29-04x05.tif	1000	1000	60000	34200	60999	35199	639	1912000.0	5721000.0
10-napier-15m-subset30-04x06.tif	1000	1000	61000	34200	61999	35199	639	1927000.0	5721000.0
10-napier-15m-subset31-04x07.tif	1000	1000	62000	34200	62999	35199	639	1942000.0	5721000.0
10-napier-15m-subset32-04x08.tif	1000	1000	63000	34200	63999	35199	639	1957000.0	5721000.0
10-napier-15m-subset33-05x01.tif	1000	1000	56000	35200	56999	36199	639	1852000.0	5706000.0
10-napier-15m-subset34-05x02.tif	1000	1000	57000	35200	57999	36199	639	1867000.0	5706000.0
10-napier-15m-subset35-05x03.tif	1000	1000	58000	35200	58999	36199	639	1882000.0	5706000.0
10-napier-15m-subset36-05x04.tif	1000	1000	59000	35200	59999	36199	639	1897000.0	5706000.0
10-napier-15m-subset37-05x05.tif	1000	1000	60000	35200	60999	36199	639	1912000.0	5706000.0
10-napier-15m-subset38-05x06.tif	1000	1000	61000	35200	61999	36199	639	1927000.0	5706000.0
